title,datePosted,Year,is_IT,tech_python,tech_sql___databases,tech_java___.net,tech_cloud_(aws_azure_gcp),tech_machine_learning___ai,tech_cybersecurity,tech_devops___docker,tech_networking,tech_agile___scrum,tech_data_engineering,soft_teamwork,soft_client_facing,soft_communication,soft_adaptability,soft_critical_thinking,soft_leadership,soft_time_management,soft_attention_to_detail,soft_problem_solving,soft_creativity
RESPONSABLE DE MANTENIMIENTO EN ENPRESA DE OÑATI,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TÉCNICO DE MANTENIMIENTO PARA EMPRESA DE OÑATI,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ASESOR/A COMERCIAL,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DESARROLLADOR/A FRONTEND UX/UI PARA EMPRESA EN ARRASATE,2024-04-02,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALDERERO/A OFICIAL DE SEGUNDA,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ELECTRICISTA DE 1ª, 2ª O 3ª",2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALDEDERERO/A OFICIAL DE PRIMERA,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENCARGADO/A DEL SERVICIO DE RECOGIDA DE RESIDUOS URBANOS NOCTURNO,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEROCULTOR,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTÉRPRETE DE LENGUA DE SIGNOS,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PELUQUERO/A,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EMPLEADO/EMPLEADA DE AGENCIA DE VIAJES,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICA/O DE SERVICIOS JURÍDICOS (CONTRATO FORMATIVO PARA LA OBTENCIÓN DE LA PRÁCTICA PROFESIONAL),2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PROFESOR/A HISTORIA DE LA MÚSICA JAZZ,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A PIANO,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE RESIDUOS,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERADOR DE GRUA TORRE,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A SOCIOSANITARIO,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE CARNICERÍA EN HIPERMERCADO PARA ZIGOITIA.,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAMARERO/CAMARERA,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTOR/A DE AUTOMOCIÓN,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFICIAL MAQUINARIA MUEBLE,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONITOR/A DE ACTIVIDADES DEPORTIVAS DIRIGIDAS,2024-03-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPECIALISTA EN VENTAS Y MARKETING DIGITAL,2024-03-26,2024,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
OPTICO/A,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A DE AUTOBÚS INTERNACIONAL,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A TRAILER,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARNIZADO DE MADERA,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE PRODUCCIÓN,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAQUINISTA OBRA PUBLICA,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROGRAMADOR INFORMATICO SENIOR,2024-03-26,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A SUPERIOR EN ADMINISTRACION PUBLICA,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACULTATIVO/A ESPECIALISTA MEDICINA DEL TRABAJO,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ELECTRICISTA PCI,2024-03-26,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE DE PERSONAS CON MOVILIDAD REDUCIDA,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL DE VENTAS,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VERIFICADOR INSPECTOR CALIDAD DE PIEZAS MECANIZADAS,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELEFONISTA ( RADIO TAXI),2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SOCORRISTA-MONITOR DE PISCINA,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOCORRISTA ACUATICO,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTORA / PINTOR INDUSTRIAL,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATAIVO/A ASESORÍA,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DECORADOR/A CON FRANCES,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TÉCNICO/A DE PRODUCTO,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AYUDANTE TECNICO DE INYECCION,2024-03-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A DE DISEÑO DE INSTALACIONES MECÁNICAS,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PERSONAL TECNICO CONTROL DE PLAGAS,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCENTE FORMACION EN PREVENCION DE RIESGOS LABORALES,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
TÉCNICA/O LOGÍSTICA,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A ELÉCTRICO ELECTRÓNICO O ELECTROMECÁNICO,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PROFESOR/A INGLÉS, LCL Y GEOGRAFÍA E HISTORIA",2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELUQUERO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONITOR/A DE PILATES,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECANICO/A DE MANTENIMIENTO GRUAS,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE OBRA,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
FONTANERO PARA ZONA BILBAO,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A TÉCNICO/A MECÁNICO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERADOR DE GRUA PUENTE,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMADOR/A EN PREVENCIÓN DE RIESGOS LABORALES,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR/A MANTENEDOR/A DE PUERTAS AUTOMATICAS,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO - PRODUCCIÓN,2024-03-25,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELUQUERO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEON-A MULTISERVICIOS,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE MANTENIMIENTO,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE RECEPCIÓN HOTEL,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TECNICO RECAUDADOR/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFICIAL DE SEGUNDA METAL,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALMACENERO,2024-03-22,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELUQUERA/O CON EXPERIENCIA,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIA/O PRODUCCIÓN - ENVASADO,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APAREJADOR DE INFRAESTRUCTURA,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO LABORAL,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVICIO DE AYUDA A DOMICILIO,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A SOPORTE SISTEMAS INDUSTRIALES IT-OT,2024-03-22,2024,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
FONTANERO/A,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PROGRAMADOR/A JAVA (SPRING BOOT + ANGULAR),2024-03-22,2024,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ASISTENTE DOMICILIARIO,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALBAÑIL,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A ESPECIALISTA EN BIM,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR DE TRÁILER,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARBERO /A,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE LIMPIEZA DE BODEGA,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE ALMACÉN,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEON/A DE BODEGA,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERADOR/A MAQUINARIA. ALIMENTADOR/A MANUAL,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELUQUERA@ OFICIALA DE 2ª,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALBAÑIL OFICIAL DE 1ª CONSTRUCCIÓN,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APAREJADOR DE INFRAESTRUCTURAS,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASESOR/A HORTICULTURA ECOLÓGICA,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUÍA TURÍSTICO EN Y DESDE SAN SEBASTIÁN,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAPISTA/CARROCERO/A DE AUTOMOCIÓN,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DECORADOR/A - DEPENDIENTE/A,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MANTENIMIENTO DE PUERTAS AUTOMÁTICAS,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ALMACENERO,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO TALLADORA/ TALADRO,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO EN INSTALACIONES ELECTRICAS,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHOFER DE CAMION,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROGRAMADOR CAD CAM,2024-03-22,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REPARTIDORES A DOMICILIO CON DISCAPACIDAD,2024-03-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMÓVILES,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS INDUSTRIALES,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE FARMACIA,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INVESTIGADOR/A EN INDUSTRIALIZACIÓN DE LOS SECTORES PRODUCTIVOS,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FORMADOR/A CONTROL DE PLAGAS,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL ADMINISTRATIVO CON DISCAPACIDAD,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALMACENERO/A - REPARTIDOR/A,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/A,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DISEÑADOR INDUSTRIAL PARA EMPRESA DE ITZIAR,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TECNICO INFORMATICO,2024-03-21,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A ILUMINACIÓN,2024-03-21,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRADUADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS JUNIOR,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONDUCTOR/A CAMION GRUA CON GANCHO,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIZARTE LANGILEA,2024-03-21,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANAGER MUSICAL,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"DOCENTE CONTABILIDAD, NOMINAS Y FACTURACION",2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUÍA DE ECOTURISMO,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELEOPERADOR/A,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL DE MANTENIMIENTO,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO EN PREVENCION DE RIESGOS LABORALES PARA DONOSTIA,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTALADOR-A ELECTRICISTA INDUSTRIAL/CUADRISTA,2024-03-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR DEL ÁREA DE FABRICACIÓN MECÁNICA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE DE SAP,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERA / ENFERMERO,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO-A DE INYECCIÓN EPOXY,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GUIA DE MUSEO,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE RECEPCION ALBERGUE,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A SUPERIOR DE RIESGOS LABORALES,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE COMERCIAL,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
COMERCIAL,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
MONITOR/A JARDINERÍA CENTRO ESPECIAL DE EMPLEO,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
OFICIAL PELUQUERÍA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AUXILIAR DE GERIATRÍA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO.A PUESTA EN MARCHA,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUXILIAR DE FARMACIA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGELTSEROA,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCENTE - INVESTIGADOR/A EN SOSTENIBILIDAD AMBIENTAL,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COCINERA/O,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE AYUDA A DOMICILIO EN RÉGIMEN INTERNO,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO.A TALLER,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COCINERA/COCINERO,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO/A DE AUTOMATIZACION Y ROBOTICA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ELECTRICISTA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A DE VOZ,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FONTANERO,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL,2024-03-20,2024,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ALMACENERO,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/ENFERMERA,2024-03-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/TÉCNICA DE ATENCIÓN A PERSONAS USUARIAS,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PROFESOR DE NOMINAS Y SEGUROS SOCIALES,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDICO/A,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECEPCIONISTA DE HOTEL,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TECNICO/A DE VIVIENDA,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE TURISMO,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTRUCTOR/A DE GIMNASIO,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PERSONA OPERARIA DE ALMACÉN,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE AUTOMATIZACIÓN,2024-03-19,2024,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
COCINERO/A Ó AYUDANTE DE COCINA,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A PARA CAMPAÑA DE RENTA,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAVA SOFTWARE ENGINEER,2024-03-19,2024,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A TIENDA DE DECORACIÓN,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DESARROLLADOR/A FULLSTACK SENIOR ENTORNO MICROSOFT .NET,2024-03-19,2024,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONTABLE-FINANCIERO/A,2024-03-19,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ESPECIALISTA EN DESARROLLO COMERCIA,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
OFICIAL DE PRIMERA PARA OBRADOR DE PASTELERÍA,2024-03-19,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVICIO DE ASISTENCIA TECNICA,2024-03-19,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AGENTE PROFESIONAL DE SEGUROS Y PRODUCTOS FINANCIEROS.,2024-03-18,2024,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
ELECTRICISTA OFICIAL 1ª - 2ª - 3ª,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE DE ALMACEN,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TECNICO LOGISTICA,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO/A,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SOLDADOR/A,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE SERRERÍA Y FABRICACIÓN DE EMBALAJE,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR DE INGLES,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR DE APOYO PRIMARIA Y SECUNDARIA,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
